MIR4529	chr18	+	53146451
MIR4530	chr19	-	39900318
MIR4531	chr19	-	45157002
MIR4533	chr20	+	59053168
MIR4534	chr22	+	38384800
MIR4535	chr22	+	49176106
MIR4536-1	chrX	-	55478015
MIR4536-2	chrX	+	55477927
MIR4537	chr14	-	106325722
MIR4538	chr14	-	106324411
MIR4539	chr14	-	106323741
MIR454	chr17	-	57215233
MIR4540	chr9	-	36864305
MIR455	chr9	+	116971713
MIR4632	chr1	+	12251769
MIR4633	chr5	+	128433380
MIR4634	chr5	+	174178736
MIR4635	chr5	-	1063089
MIR4636	chr5	-	9054007
MIR4637	chr5	-	14826121
MIR4638	chr5	-	180649633
MIR4639	chr6	+	16141786
MIR4640	chr6	+	30858659
MIR4641	chr6	+	41566460
MIR4642	chr6	+	44403377
MIR4643	chr6	+	92231377
MIR4644	chr6	+	170639848
MIR4645	chr6	-	2854341
MIR4646	chr6	-	31668868
MIR4647	chr6	-	44222022
MIR4648	chr7	+	2566707
MIR4649	chr7	+	44150447
MIR4650-1	chr7	-	66579384
MIR4650-2	chr7	+	72162873
MIR4651	chr7	+	75544514
MIR4652	chr7	+	93346239
MIR4653	chr7	+	100802753
MIR4654	chr1	+	162126896
MIR4655	chr7	-	1883889
MIR4656	chr7	-	4828270
MIR4657	chr7	-	44921399
MIR4658	chr7	-	99754292
MIR4659A	chr8	+	6602684
MIR4659B	chr8	-	6602761
MIR466	chr3	-	31203279
MIR4660	chr8	+	8905954
MIR4661	chr8	+	92217712
MIR4662A	chr8	+	125834226
MIR4662B	chr8	-	125834300
MIR4663	chr8	-	124228103
MIR4664	chr8	-	144815323
MIR4665	chr9	+	6007825
MIR4666A	chr1	+	228649774
MIR4666B	chrX	+	29592394
MIR4667	chr9	+	35608090
MIR4668	chr9	+	114694379
MIR4669	chr9	+	137271256
MIR4670	chr9	-	95290340
MIR4671	chr1	+	234442212
MIR4672	chr9	-	130631774
MIR4673	chr9	-	139414078
MIR4674	chr9	-	139440711
MIR4675	chr10	+	20840898
MIR4676	chr10	+	74480786
MIR4677	chr1	+	243509477
MIR4678	chr10	+	89263637
MIR4679-1	chr10	+	90823092
MIR4679-2	chr10	-	90823168
MIR4680	chr10	+	112657847
MIR4681	chr10	+	121137483
MIR4682	chr10	+	121718024
MIR4683	chr10	-	35930180
MIR4684	chr1	+	23046009
MIR4685	chr10	-	100191117
MIR4686	chr11	+	2194292
MIR4687	chr11	+	3877291
MIR4688	chr11	+	46397951
MIR4689	chr1	-	5922801
MIR4690	chr11	+	65403780
MIR4691	chr11	+	67801363
MIR4692	chr11	+	72494574
MIR4693	chr11	+	103720633
MIR4694	chr11	-	19781629
MIR4695	chr1	-	19209769
MIR4696	chr11	-	74431382
MIR4697	chr11	-	133768476
MIR4698	chr12	+	47581594
MIR4699	chr12	+	81552166
MIR4700	chr12	+	121160995
MIR4701	chr12	-	49165820
MIR4703	chr13	+	52126724
MIR4704	chr13	+	66792381
MIR4705	chr13	-	102698354
MIR4706	chr14	+	65511405
MIR4707	chr14	-	23426238
MIR4708	chr14	-	65801901
MIR4709	chr14	-	74946907
MIR4710	chr14	-	105144086
MIR4711	chr1	-	60198968
MIR4712	chr15	+	50652525
MIR4713	chr15	+	51534386
MIR4713HG	chr15	+	51329684
MIR4714	chr15	+	99327654
MIR4715	chr15	-	26093972
MIR4716	chr15	-	49461350
MIR4717	chr16	+	2324620
MIR4718	chr16	+	12814177
MIR4719	chr16	+	76902832
MIR4720	chr16	+	81418622
MIR4721	chr16	-	28855328
MIR4722	chr16	-	88782745
MIR4723	chr17	+	26687676
MIR4724	chr17	+	29861900
MIR4725	chr17	+	29902287
MIR4726	chr17	+	36875943
MIR4727	chr17	+	36982090
MIR4728	chr17	+	37882747
MIR4729	chr17	+	57443443
MIR4730	chr17	+	78393217
MIR4731	chr17	-	15155013
MIR4732	chr17	-	27188748
MIR4733	chr17	-	29421443
MIR4734	chr17	-	36858584
MIR4735	chr1	-	196551611
MIR4736	chr17	-	56413383
MIR4737	chr17	-	58120466
MIR4738	chr17	-	73780688
MIR4739	chr17	-	77681058
MIR4740	chr17	-	79374578
MIR4741	chr18	+	20513311
MIR4742	chr1	-	224586013
MIR4743	chr18	+	46196970
MIR4744	chr18	-	46576138
MIR4745	chr19	+	804939
MIR4746	chr19	+	4445974
MIR4747	chr19	+	4932698
MIR4748	chr19	+	10890929
MIR4749	chr19	+	50357847
MIR4750	chr19	+	50391431
MIR4751	chr19	+	50436320
MIR4752	chr19	+	54785963
MIR4753	chr1	-	235353431
MIR4754	chr19	-	58898225
MIR4755	chr20	+	32636924
MIR4756	chr20	-	52685024
MIR4757	chr2	+	19548189
MIR4758	chr20	-	60907613
MIR4759	chr21	+	28326279
MIR4760	chr21	-	41584358
MIR4761	chr22	+	19951275
MIR4762	chr22	+	46156403
MIR4763	chr22	+	46509445
MIR4764	chr22	-	33832655
MIR4765	chr2	+	32860321
MIR4766	chr22	-	41209962
MIR4767	chrX	+	7065900
MIR4768	chrX	+	17444003
MIR4769	chrX	+	47446827
MIR4770	chrX	-	6302004
MIR4771-1	chr2	+	87421908
MIR4771-2	chr2	-	112528711
MIR4772	chr2	+	103048748
MIR4773-1	chr2	+	152224847
MIR4773-2	chr2	-	152224925
MIR4774	chr2	+	169439452
MIR4775	chr2	+	208619530
MIR4776-1	chr2	+	213790980
MIR4776-2	chr2	-	213791060
MIR4777	chr2	+	232227418
MIR4778	chr2	-	66585460
MIR4779	chr2	-	86420231
MIR4780	chr2	-	88382118
MIR4781	chr1	+	54519751
MIR4782	chr2	-	114478945
MIR4783	chr2	-	128181194
MIR4784	chr2	-	132248809
MIR4785	chr2	-	161264393
MIR4786	chr2	-	240882511
MIR4787	chr3	+	50712510
MIR4788	chr3	+	134156668
MIR4789	chr3	+	175087328
MIR4790	chr3	-	5291940
MIR4791	chr3	-	19356423
MIR4793	chr3	-	48681713
MIR4794	chr1	+	65045529
MIR4795	chr3	-	87275427
MIR4796	chr3	-	114462372
MIR4797	chr3	-	197020819
MIR4798	chr4	+	7312176
MIR4799	chr4	+	148703745
MIR4800	chr4	-	2251883
MIR4801	chr4	-	37243613
MIR4802	chr4	-	40504136
MIR4803	chr5	+	71465293
MIR4804	chr5	+	72174417
MIR483	chr11	-	2155439
MIR484	chr16	+	15737150
MIR485	chr14	+	101521755
MIR486-1	chr8	-	41518026
MIR486-2	chr8	+	41517961
MIR487A	chr14	+	101518782
MIR487B	chr14	+	101512791
MIR488	chr1	-	176998581
MIR489	chr7	-	93113331
MIR490	chr7	+	136587913
MIR491	chr9	+	20716103
MIR492	chr12	+	95228173
MIR493	chr14	+	101335396
MIR494	chr14	+	101495970
MIR495	chr14	+	101500091
MIR496	chr14	+	101526909
MIR497	chr17	-	6921341
MIR497HG	chr17	-	6922973
MIR498	chr19	+	54177450
MIR4999	chr19	-	8454264
MIR499A	chr20	+	33578178
MIR499B	chr20	-	33578275
MIR5000	chr2	+	75317938
MIR5001	chr2	-	233415283
MIR5002	chr3	+	123851775
MIR5003	chr5	+	172089167
MIR5004	chr6	+	33406107
MIR5006	chr13	-	42142531
MIR5007	chr13	+	55748588
MIR5008	chr1	-	228129384
MIR5009	chr15	-	90427262
MIR500A	chrX	+	49773038
MIR500B	chrX	+	49775279
MIR501	chrX	+	49774329
MIR5010	chr17	+	40666205
MIR5011	chr18	+	64748820
MIR502	chrX	+	49779205
MIR503	chrX	-	133680428
MIR503HG	chrX	-	133680660
MIR504	chrX	-	137749954
MIR5047	chr17	-	62497431
MIR505	chrX	-	139006390
MIR506	chrX	-	146312361
MIR507	chrX	-	146312595
MIR508	chrX	-	146318545
MIR5087	chr1	-	147806678
MIR5088	chr19	+	50185373
MIR5089	chr17	+	45050382
MIR509-1	chrX	-	146342143
MIR509-2	chrX	-	146340368
MIR509-3	chrX	-	146341244
MIR5090	chr7	+	102106188
MIR5091	chr4	+	13629488
MIR5092	chr3	-	124870396
MIR5093	chr16	-	85339931
MIR5094	chr15	-	90393953
MIR510	chrX	-	146353926
MIR5100	chr10	+	43493010
MIR511	chr10	+	18134035
MIR512-1	chr19	+	54169932
MIR512-2	chr19	+	54172410
MIR513A1	chrX	-	146295109
MIR513A2	chrX	-	146307470
MIR513B	chrX	-	146280645
MIR513C	chrX	-	146271305
MIR514A1	chrX	-	146360862
MIR514A2	chrX	-	146363548
MIR514A3	chrX	-	146366246
MIR514B	chrX	-	146331748
MIR515-1	chr19	+	54182256
MIR515-2	chr19	+	54188262
MIR516A1	chr19	+	54259994
MIR516A2	chr19	+	54264386
MIR516B1	chr19	+	54240098
MIR516B2	chr19	+	54228695
MIR517A	chr19	+	54215521
MIR517B	chr19	+	54224329
MIR517C	chr19	+	54244566
MIR5186	chr3	-	151283783
MIR5187	chr1	+	161196975
MIR5188	chr12	+	125400092
MIR5189	chr16	+	88535325
MIR518A1	chr19	+	54234259
MIR518A2	chr19	+	54242586
MIR518B	chr19	+	54205990
MIR518C	chr19	+	54211988
MIR518D	chr19	+	54238130
MIR518E	chr19	+	54233091
MIR518F	chr19	+	54203268
MIR5190	chr18	+	13459945
MIR5191	chr1	+	201688635
MIR5192	chr2	+	62432960
MIR5193	chr3	-	49843678
MIR5194	chr8	-	131020699
MIR5195	chr14	-	107259214
MIR5196	chr19	+	35836415
MIR5197	chr5	+	143059424
MIR519A1	chr19	+	54255650
MIR519A2	chr19	+	54265597
MIR519B	chr19	+	54198466
MIR519C	chr19	+	54189722
MIR519D	chr19	+	54216600
MIR519E	chr19	+	54183193
MIR520A	chr19	+	54194134
MIR520B	chr19	+	54204480
MIR520C	chr19	+	54210706
MIR520D	chr19	+	54223349
MIR520E	chr19	+	54178964
MIR520F	chr19	+	54185412
MIR520G	chr19	+	54225419
MIR520H	chr19	+	54245765
MIR521-1	chr19	+	54251889
MIR521-2	chr19	+	54219847
MIR522	chr19	+	54254464
MIR523	chr19	+	54201638
MIR524	chr19	+	54214255
MIR525	chr19	+	54200786
MIR526A1	chr19	+	54209505
MIR526A2	chr19	+	54230175
MIR526B	chr19	+	54197646
MIR527	chr19	+	54257271
MIR532	chrX_jh806590_fix	+	2192576
MIR539	chr14	+	101513657
MIR541	chr14	+	101530831
MIR542	chrX	-	133675467
MIR543	chr14	+	101498323
MIR544A	chr14	+	101514994
MIR544B	chr3	+	124451285
MIR545	chrX	-	73507044
MIR548A1	chr6	+	18572014
MIR548A1HG	chr6	+	18522977
MIR548A2	chr6	+	135560297
MIR548A3	chr8	-	105496693
MIR548AA1	chr8	+	124360273
MIR548AA2	chr17	+	65467604
MIR548AB	chr3	-	103242960
MIR548AC	chr1	-	117102733
MIR548AD	chr2	+	35696470
MIR548AE1	chr2	+	185243701
MIR548AE2	chr5	-	57825936
MIR548AG1	chr4	+	61788336
MIR548AG2	chr20	+	59139619
MIR548AH	chr4	+	77496703
MIR548AI	chr6	+	99572484
MIR548AJ1	chr6	-	132436403
MIR548AJ2	chrX	-	37883239
MIR548AK	chr10	-	12172815
MIR548AL	chr11	+	74110281
MIR548AM	chrX	-	16645208
MIR548AN	chrX	+	105883043
MIR548AO	chr8	-	41128662
MIR548AP	chr15	+	86368865
MIR548AQ	chr3	-	185485692
MIR548AR	chr13	+	115009979
MIR548AS	chr13	+	93142415
MIR548AT	chr17	+	40646790
MIR548AU	chr9	+	96357122
MIR548AV	chr18	-	70520617
MIR548AW	chr9	+	135821093
MIR548AX	chrX	-	11336806
MIR548AY	chr3	-	32547881
MIR548AZ	chr8	+	120337410
MIR548B	chr6	-	119390308
MIR548BA	chr2	+	49286741
MIR548BB	chr3	-	60603603
MIR548BC	chr17	+	37453652
MIR548C	chr12	+	65016288
MIR548D1	chr8	-	124360370
MIR548D2	chr17	-	65467701
MIR548E	chr10	+	112748683
MIR548F1	chr10	-	56367717
MIR548F2	chr2	-	213291084
MIR548F3	chr5	-	109849616
MIR548F4	chr7	-	147075213
MIR548F5	chrX	-	32659676
MIR548G	chr4	-	148265869
MIR548H1	chr14	-	64561843
MIR548H2	chr16	-	11400384
MIR548H3	chr17	-	13446963
MIR548H4	chr8	-	26906480
MIR548H5	chr6	+	132113311
MIR548I1	chr3	-	125509395
MIR548I2	chr4	-	9557937
MIR548I3	chr8	-	7946611
MIR548I4	chrX	-	83480836
MIR548J	chr22	-	26951289
MIR548K	chr11	+	70130060
MIR548L	chr11	-	94199746
MIR548M	chrX	-	94318225
MIR548N	chr7	-	34980446
MIR548O	chr7	-	102046302
MIR548O2	chr20	+	37145205
MIR548P	chr5	-	100152269
MIR548Q	chr10	-	12767352
MIR548S	chr2	+	11907569
MIR548T	chr4	+	174189310
MIR548U	chr6	+	57254929
MIR548V	chr8	-	17539166
MIR548W	chr16	+	26036557
MIR548X	chr21	-	20058482
MIR548X2	chr13	-	66540561
MIR548XHG	chr21	-	20132130
MIR548Y	chr14	-	48230307
MIR548Z	chr12	-	65016385
MIR549A	chr15	-	81134414
MIR550A1	chr7	+	30329409
MIR550A2	chr7	+	32772592
MIR550A3	chr7	-	29720444
MIR550B1	chr7	-	30329506
MIR550B2	chr7	-	32772689
MIR551A	chr1	-	3477354
MIR551B	chr3	+	168269641
MIR552	chr1	-	35135295
MIR553	chr1	+	100746796
MIR554	chr1	+	151518271
MIR555	chr1	-	155316236
MIR556	chr1	+	162312335
MIR557	chr1	+	168344761
MIR5571	chr22	+	23228446
MIR5572	chr15	+	80873443
MIR5579	chr11	-	79133270
MIR558	chr2	+	32757219
MIR5580	chr14	-	54415202
MIR5581	chr1	-	37966595
MIR5582	chr11	-	46774742
MIR5583-1	chr18	+	37256684
MIR5583-2	chr18	-	37256741
MIR5584	chr1	+	45011164
MIR5585	chr1	+	32552549
MIR5586	chr14	-	60113738
MIR5587	chr16	+	585315
MIR5588	chr3	-	184971060
MIR5589	chr19	+	10149029
MIR559	chr2	+	47604813
MIR5590	chr2	+	135615389
MIR5591	chr4	+	39413529
MIR561	chr2	+	189162218
MIR562	chr2	+	233037362
MIR563	chr3	+	15915277
MIR564	chr3	+	44903379
MIR567	chr3	+	111831647
MIR568	chr3	-	114035416
MIR5680	chr8	+	103137659
MIR5681A	chr8	+	75460777
MIR5681B	chr8	-	75460844
MIR5682	chr3	+	120768486
MIR5683	chr6	+	6169566
MIR5684	chr19	+	12897941
MIR5685	chr6	+	53141790
MIR5687	chr5	-	54804754
MIR5688	chr3	+	85434859
MIR5689	chr6	+	10439949
MIR5689HG	chr6	+	10434561
MIR569	chr3	-	170824548
MIR5690	chr6	-	35632566
MIR5691	chr11	-	9111926
MIR5692A1	chr7	+	97592969
MIR5692A2	chr8	+	12576640
MIR5692B	chr21	-	44371124
MIR5692C1	chr5	-	135138764
MIR5692C2	chr7	-	97593793
MIR5693	chr13	-	51922775
MIR5694	chr14	-	67908647
MIR5695	chr19	+	13031133
MIR5696	chr2	+	101925911
MIR5697	chr1	+	10027438
MIR5698	chr1	-	154077068
MIR5699	chr10	-	687718
MIR570	chr3	+	195426271
MIR5700	chr12	+	94955564
MIR5701-1	chr15	+	21145580
MIR5702	chr2	-	227523509
MIR5703	chr2	+	228336847
MIR5704	chr3	-	131704775
MIR5705	chr4	-	88221735
MIR5706	chr5	+	118490331
MIR5707	chr7	+	158384307
MIR5708	chr8	+	81153623
MIR570HG	chr3	+	195415368
MIR571	chr4	+	343945
MIR572	chr4	+	11370450
MIR573	chr4	-	24521913
MIR5739	chr22	+	28855856
MIR574	chr4	+	38869652
MIR575	chr4	-	83674583
MIR576	chr4	+	110409853
MIR577	chr4	+	115577914
MIR578	chr4	+	166307393
MIR5787	chr3	+	50264867
MIR579	chr5	-	32394581
MIR580	chr5	-	36148090
MIR581	chr5	-	53247429
MIR582	chr5	-	58999529
MIR583	chr5	+	95414841
MIR584	chr5	-	148441972
MIR585	chr5	-	168690698
MIR586	chr6	-	45165507
MIR587	chr6	+	107231999
MIR588	chr6	+	126805776
MIR589	chr7	-	5535548
MIR590	chr7	+	73605527
MIR591	chr7	-	95849068
MIR592	chr7	-	126698238
MIR593	chr7	+	127721912
MIR595	chr7	-	158325505
MIR596	chr8	+	1765396
MIR597	chr8	+	9599181
MIR598	chr8	-	10892812
MIR599	chr8	-	100548958
MIR600	chr9	-	125873922
MIR600HG	chr9	-	125877756
MIR601	chr9	-	126164882
MIR602	chr9	+	140732870
MIR603	chr10	+	24564613
MIR604	chr10	-	29834026
MIR605	chr10	+	53059332
MIR606	chr10	+	77312215
MIR6068	chr1	-	63792655
MIR6069	chr22	-	35732792
MIR607	chr10	-	98588521
MIR6070	chr21	-	45029870
MIR6071	chr2	-	86010800
MIR6072	chr10	-	2118283
MIR6073	chr11	-	15991167
MIR6074	chr12	-	66417506
MIR6075	chr5	-	1510971
MIR6076	chr14	+	50433116
MIR6077	chr1	+	147860433
MIR6078	chr10	+	4033351
MIR6079	chr1	+	44304293
MIR608	chr10	+	102734741
MIR6080	chr17	+	62776876
MIR6081	chr9	+	97827631
MIR6082	chr4	+	172107334
MIR6083	chr3	+	124093178
MIR6084	chr1	+	20960171
MIR6085	chr15	+	62635227
MIR6086	chrX	+	13608410
MIR6088	chr19	+	45939911
MIR6089	chrX	+	2527231
MIR609	chr10	-	105978641
MIR6090	chr11	+	128392284
MIR610	chr11	+	28078361
MIR611	chr11	-	61560033
MIR612	chr11	+	65211928
MIR6124	chr11	+	12185229
MIR6125	chr12	+	62654139
MIR6126	chr16	-	3535469
MIR6127	chr1	-	22959859
MIR6128	chr11	+	56511348
MIR6129	chr17	-	47365816
MIR613	chr12	+	12917582
MIR6130	chr21	+	24451605
MIR6131	chr5	+	10478148
MIR6132	chr7	+	116660264
MIR6133	chr7	+	132975634
MIR6134	chrX	-	28513780
MIR614	chr12	+	13068762
MIR615	chr12	+	54427733
MIR616	chr12	-	57913042
MIR6165	chr17	+	47588178
MIR617	chr12	-	81226408
MIR618	chr12	-	81329612
MIR619	chr12	-	109230782
MIR620	chr12	-	116586459
MIR621	chr13	+	41384901
MIR622	chr13	+	90883435
MIR623	chr13	+	100008384
MIR624	chr14	-	31483948
MIR625	chr14	+	65937819
MIR626	chr15	+	41983782
MIR627	chr15	-	42491864
MIR628	chr15	-	55665232
MIR629	chr15	-	70371807
MIR630	chr15	+	72879557
MIR631	chr15	-	75646026
MIR632	chr17	+	30677127
MIR633	chr17	+	61021575
MIR634	chr17	+	64783189
MIR635	chr17	-	66420689
MIR636	chr17	-	74732630
MIR637	chr19	-	3961510
MIR638	chr19	+	10829079
MIR639	chr19	+	14640354
MIR640	chr19	+	19545871
MIR641	chr19	-	40788548
MIR642A	chr19	+	46178185
MIR642B	chr19	-	46178266
MIR643	chr19	+	52785049
MIR644A	chr20	+	33054129
MIR645	chr20	+	49202322
MIR646	chr20	+	58883531
MIR646HG	chr20	+	58713547
MIR647	chr20	-	62574079
MIR648	chr22	-	18463727
MIR649	chr22	-	21388561
MIR6499	chr5	-	150901709
MIR650	chr22	+	23165269
MIR6500	chr1	+	51525689
MIR6501	chr21	+	34922967
MIR6502	chr12	+	66644861
MIR6503	chr11	-	59976629
MIR6504	chr16	+	81644952
MIR6505	chr12	+	48526579
MIR6506	chr16	-	15704952
MIR6507	chr10	-	100684325
MIR6508	chr21	+	40818935
MIR6509	chr7	-	134891830
MIR651	chrX	+	8095005
MIR6510	chr17	-	39673469
MIR6511A1	chr16	+	15019793
MIR6511A2	chr16	+	16418444
MIR6511A3	chr16	+	16462732
MIR6511A4	chr16	-	18437936
MIR6511B1	chr16	-	2156754
MIR6511B2	chr16	-	15228002
MIR6512	chr2	-	178178610
MIR6513	chr2	-	219144911
MIR6514	chr11	-	62560243
MIR6515	chr19	+	13051297
MIR6516	chr17	+	75085498
MIR652	chrX	+	109298556
MIR6529	chr3	-	119803495
MIR653	chr7	-	93112167
MIR654	chr14	+	101506555
MIR655	chr14	+	101515886
MIR656	chr14	+	101533060
MIR657	chr17	-	79099173
MIR658	chr22	-	38240378
MIR659	chr22	-	38243781
MIR660	chrX	+	49777848
MIR661	chr8	-	145019447
MIR662	chr16	+	820182
MIR663A	chr20	-	26188914
MIR663AHG	chr20	-	26189869
MIR663B	chr2	-	133014653
MIR664A	chr1	-	220373961
MIR664B	chrX	+	153996870
MIR665	chr14	+	101341369
MIR668	chr14	+	101521594
MIR670	chr11	+	43581205
MIR670HG	chr11	+	43590855
MIR671	chr7	+	150935506
MIR6715A	chr10	+	114059369
MIR6715B	chr10	-	114059446
MIR6716	chr11	+	118514717
MIR6717	chr14	-	21491545
MIR6718	chr18	+	3885352
MIR6719	chr19	-	40320442
MIR6720	chr6	-	1390646
MIR6721	chr6	-	32137893
MIR6722	chr9	-	139641422
MIR6724-1	chrUn_gl000220	+	104731
MIR6724-2	chrUn_gl000220	+	148703
MIR6726	chr1	-	1231550
MIR6727	chr1	-	1247946
MIR6728	chr1	-	8926649
MIR6729	chr1	+	12089214
MIR6730	chr1	-	12639051
MIR6731	chr1	-	25245907
MIR6732	chr1	+	37945830
MIR6733	chr1	-	43637383
MIR6734	chr1	-	43830386
MIR6735	chr1	+	43914209
MIR6736	chr1	+	145584422
MIR6737	chr1	-	153934896
MIR6738	chr1	-	155921127
MIR6739	chr1	+	201832500
MIR6740	chr1	+	201972251
MIR6741	chr1	-	226109842
MIR6742	chr1	-	228584810
MIR6743	chr11	+	209335
MIR6744	chr11	+	1277834
MIR6745	chr11	-	47201288
MIR6746	chr11	-	61645750
MIR6747	chr11	-	62334543
MIR6748	chr11	+	62557286
MIR6749	chr11	-	64669927
MIR675	chr11	-	2018061
MIR6750	chr11	-	64665909
MIR6751	chr11	-	64897450
MIR6752	chr11	+	67257715
MIR6753	chr11	+	67812260
MIR6754	chr11	+	71184548
MIR6755	chr11	+	85989374
MIR6756	chr11	-	119183722
MIR6757	chr12	+	53450727
MIR6758	chr12	+	57906470
MIR6759	chr12	-	58142465
MIR676	chrX	+	69242706
MIR6760	chr12	+	111741945
MIR6761	chr12	+	112237637
MIR6762	chr12	+	113729327
MIR6763	chr12	+	133158582
MIR6764	chr14	+	100743693
MIR6765	chr14	-	105617201
MIR6766	chr15	-	89870041
MIR6767	chr16	+	2495392
MIR6768	chr16	+	2513967
MIR6769A	chr16	+	4721318
MIR6769B	chr1	+	206648145
MIR6770-1	chr16	+	15024676
MIR6770-2	chr16	+	16423161
MIR6770-3	chr16	-	18473267
MIR6771	chr16	+	50326526
MIR6772	chr16	-	57806264
MIR6773	chr16	-	68267402
MIR6774	chr16	+	85951952
MIR6775	chr16	-	87868266
MIR6776	chr17	-	2596213
MIR6777	chr17	-	17716859
MIR6778	chr17	-	18244200
MIR6779	chr17	+	37071231
MIR6780A	chr17	-	40860169
MIR6780B	chr6	+	43402279
MIR6781	chr17	-	40975961
MIR6782	chr17	-	42285207
MIR6783	chr17	-	43012049
MIR6784	chr17	-	43191801
MIR6785	chr17	+	73494628
MIR6786	chr17	+	79660786
MIR6787	chr17	+	80194543
MIR6788	chr18	-	10759647
MIR6789	chr19	-	2235925
MIR6790	chr19	-	6392994
MIR6791	chr19	-	6736789
MIR6792	chr19	+	7682324
MIR6793	chr19	+	10939648
MIR6794	chr19	+	12963073
MIR6795	chr19	-	15290161
MIR6796	chr19	+	40875752
MIR6797	chr19	+	42373696
MIR6798	chr19	+	49513162
MIR6799	chr19	+	50295122
MIR6800	chr19	+	50335274
MIR6801	chr19	+	52725272
MIR6802	chr19	-	55751344
MIR6803	chr19	-	55756618
MIR6804	chr19	-	55742320
MIR6805	chr19	+	55899548
MIR6806	chr19	+	58846053
MIR6807	chr19	+	59061651
MIR6808	chr1	-	1275088
MIR6809	chr2	-	218765351
MIR6810	chr2	+	219206633
MIR6811	chr2	+	238419573
MIR6812	chr20	+	44054149
MIR6813	chr20	-	62708363
MIR6814	chr21	-	43167001
MIR6815	chr21	+	46898179
MIR6816	chr22	-	20102274
MIR6817	chr22	+	25851612
MIR6818	chr22	+	30403037
MIR6819	chr22	-	36682953
MIR6820	chr22	+	38363569
MIR6821	chr22	+	50356513
MIR6822	chr3	+	39179696
MIR6823	chr3	-	48587454
MIR6824	chr3	-	48671131
MIR6825	chr3	-	127294174
MIR6826	chr3	+	128990988
MIR6827	chr3	-	134086704
MIR6828	chr3	+	170140890
MIR6829	chr3	-	195609266
MIR6830	chr5	-	131553611
MIR6831	chr5	-	139943336
MIR6832	chr6	+	31601563
MIR6833	chr6	+	32147592
MIR6834	chr6	+	33258021
MIR6835	chr6	+	34208449
MIR6836	chr7	-	2297212
MIR6837	chr7	+	44091364
MIR6838	chr7	-	44113032
MIR6839	chr7	+	64139441
MIR6840	chr7	+	99954273
MIR6841	chr8	-	24811381
MIR6842	chr8	+	27290886
MIR6843	chr8	-	27468268
MIR6844	chr8	-	125520817
MIR6845	chr8	-	144919988
MIR6846	chr8	-	145112283
MIR6847	chr8	+	145134776
MIR6848	chr8	-	145540978
MIR6849	chr8	-	145625739
MIR6850	chr8	-	146017376
MIR6851	chr9	-	33467933
MIR6852	chr9	-	35710738
MIR6853	chr9	+	35732918
MIR6854	chr9	-	100991499
MIR6855	chr9	+	132631883
MIR6856	chr9	+	133501683
MIR6857	chrX	-	53432697
MIR6858	chrX	+	153678667
MIR6859-1	chr1	-	17436
MIR6859-4	chr16	-	67119
MIR6860	chr11	+	66813113
MIR6861	chr12	-	112601125
MIR6862-1	chr16	-	28402372
MIR6862-2	chr16	+	28735572
MIR6863	chr16	+	56938175
MIR6864	chr17	-	4873066
MIR6865	chr17	-	4873445
MIR6866	chr17	+	38318185
MIR6867	chr17	+	38349848
MIR6868	chr17	-	74094157
MIR6869	chr20	-	1373605
MIR6870	chr20	-	10630343
MIR6871	chr20	+	39797662
MIR6872	chr3	+	50310666
MIR6873	chr6	-	33255066
MIR6874	chr7	-	5751541
MIR6875	chr7	+	100465657
MIR6876	chr8	+	25202917
MIR6877	chr9	+	135927382
MIR6878	chr1	+	150464820
MIR6879	chr11	+	64785976
MIR6880	chr12	-	124821788
MIR6881	chr15	-	74703773
MIR6882	chr15	-	75133048
MIR6883	chr17	-	8048389
MIR6884	chr17	-	38182662
MIR6885	chr19	-	6389714
MIR6886	chr19	+	11224149
MIR6887	chr19	+	35613603
MIR6888	chr2	+	160043345
MIR6889	chr22	-	41649054
MIR6890	chr3	-	49137347
MIR6891	chr6	-	31323093
MIR6892	chr7	+	143079778
MIR6893	chr8	-	145661002
MIR6894	chrX	-	53228127
MIR6895	chrX	-	53224670
MIR7-1	chr9	-	86584772
MIR7-2	chr15	+	89155055
MIR7-3	chr19	+	4770681
MIR7-3HG	chr19	+	4769116
MIR708	chr11	-	79113153
MIR7106	chr12	-	113596982
MIR7107	chr12	-	121882155
MIR7108	chr19	-	2434998
MIR7109	chr22	-	32017517
MIR711	chr3	-	48616410
MIR7110	chr3	+	122880640
MIR7111	chr6	+	35438284
MIR7112	chr8	-	145317640
MIR7113	chr11	+	67800330
MIR7114	chr9	-	140344538
MIR7150	chr9	-	126247901
MIR7151	chr10	-	69163168
MIR7152	chr10	+	73550503
MIR7153	chr18	-	11654940
MIR7154	chr11	-	45713326
MIR7155	chr11	-	64109376
MIR7156	chr1	+	77525827
MIR7157	chr2	-	141344254
MIR7158	chr2	+	6114793
MIR7159	chr6	+	33866911
MIR7160	chr8	+	2024668
MIR7161	chr6	+	159030738
MIR7162	chr10	-	30657594
MIR718	chrX	-	153285440
MIR744	chr17	+	11985215
MIR7515	chr2	+	6790504
MIR7515HG	chr2	-	6790651
MIR758	chr14	+	101492356
MIR759	chr13	+	53384184
MIR760	chr1	+	94312387
MIR761	chr1	-	52302074
MIR762	chr16	+	30905223
MIR762HG	chr16	+	30886780
MIR764	chrX	+	113873917
MIR765	chr1	-	156906036
MIR766	chrX	-	118780811
MIR767	chrX	-	151562001
MIR769	chr19	+	46522189
MIR770	chr14	+	101318726
