EIF2B3	chr1	-	44986722
EIF4B	chr12	+	53006456
EIF5A	chrCHR_HG2087_PATCH	+	7310577
ELAVL1	chr19	-	8005641
ELP3	chr8	+	28090231
EMC2	chr8	+	108443624
EPB41L3	chr18	-	5543997
EPB41L4A	chr5	-	112419277
ERGIC2	chr12	-	29381172
ETV4	chr17	-	43546340
EXO5	chr1	+	40508747
F10	chr13	+	113122799
FADS2	chr11	+	61828300
FAM111B	chr11	+	59107237
FAM133B	chr7	-	92590393
FAM151A	chr1	-	54623525
FAM187A	chr17	+	44899774
FAM20A	chr17	-	68601367
FAM237B	chr7	-	90321304
FAM25C	chrCHR_HG1277_PATCH	-	47957222
FAM78B	chr1	-	166167001
FCRLA	chr1	+	161706972
FICD	chr12	+	108515277
FNDC10	chr1	-	1600135
FOXD4	chr9	-	118417
FOXG1	chr14	+	28764329
FRG2B	chr10	-	133626792
FTO	chr16	+	53704156
FXYD6-FXYD2	chr11	-	117876667
GABRB3	chr15	-	26939539
GAD1	chr2	+	170816562
GAGE10	chrX	+	49303646
GAGE12J	chrX	+	49322037
GATA2	chr3	-	128493186
GDF3	chr12	-	7695775
GDPGP1	chr15	+	90234263
GET1	chr21	+	39380326
GGA1	chr22	+	37609040
GINM1	chr6	+	149566375
GLMN	chr1	-	92298987
GLMP	chr1	-	156295689
GLS	chr2	+	190880821
GM2A	chr5	+	151253185
GMNN	chr6	+	24774937
GNAT3	chr7	-	80512064
GON4L	chr1	-	155859400
GORAB	chr1	+	170532166
GPR52	chr1	+	174447964
GPT	chr8	+	144504140
GRIN3A	chr9	-	101738647
GRXCR2	chr5	-	145873014
GSDMB	chr17	-	39917540
H2BC3	chr6	-	26043713
HECW2	chr2	-	196592684
HEYL	chr1	-	39639643
HK3	chr5	-	176899346
HLA-DRA	chrCHR_HSCHR6_MHC_SSTO_CTG1	+	32446450
HMCES	chr3	+	129278870
HNRNPA3	chr2	+	177212794
HORMAD2	chr22	+	30081011
HOXA9	chr7	-	27165537
HPF1	chr4	-	169757944
HPX	chr11	-	6440987
HTR2C	chrX	+	114584086
IFFO2	chr1	-	18956676
IFNA10	chr9	-	21207143
IGF2BP1	chr17	+	48997385
IGIP	chr5	+	140125937
IL1RAPL2	chrX	+	104566199
IL21R	chr16	+	27402174
IMPA2	chr18	+	11981507
INAFM2	chr15	+	40323692
INSM1	chr20	+	20368104
IPMK	chr10	-	58267894
IPO9	chr1	+	201829157
IQGAP3	chr1	-	156572565
IRAK1	chrX	-	154019902
ISY1	chr3	-	129161063
JADE3	chrX	+	46912421
JMY	chr5	+	79236131
KATNB1	chr16	+	57735770
KCNA1	chr12	+	4909905
KCNA3	chr1	-	110674940
KIF3B	chr20	+	32277651
KIFC3	chr16	-	57798024
KLF15	chr3	-	126357408
KLF17	chr1	+	44118821
KLHDC7B	chr22	+	50545899
KLHDC8A	chr1	-	205357038
KLHDC8B	chr3	+	49171598
KLHL35	chr11	-	75433203
KLHL36	chr16	+	84648511
KLHL5	chr4	+	39062232
KLK7	chr19	-	50983917
KPNA3	chr13	-	49792682
KPNB1	chr17	+	47649495
KRT15	chr17	-	41521019
KRT34	chrCHR_HSCHR17_1_CTG4	-	41382400
KRT71	chr12	-	52553145
KRT79	chr12	-	52834311
KRTAP10-8	chr21	+	44612079
KRTAP12-3	chr21	+	44657932
KRTAP19-6	chr21	-	30541864
KRTAP4-8	chr17	-	41098142
KRTAP5-2	chrCHR_HSCHR11_2_CTG1_1	-	1598310
KSR1	chr17	+	27472010
LILRB1	chr19	+	54630484
LIMD1	chr3	+	45594751
LMF1	chr16	-	970984
LPAR4	chrX	+	78747720
LPCAT1	chr5	-	1523960
LRRC24	chr8	-	144527033
LRRC38	chr1	-	13514003
LRRD1	chr7	-	92179142
LRRFIP1	chr2	+	237692216
LTBP2	chr14	-	74612237
LY86	chr6	+	6588108
MAEA	chr4	+	1289891
MAGEB2	chrX	+	30215563
MAP1LC3B2	chr12	+	116559381
MAP3K8	chr10	+	30434184
MARCHF1	chr4	-	164384019
MARCKS	chr6	+	113857345
MB	chr22	-	35623354
ME2	chr18	+	50879118
MED21	chr12	+	27022558
MEDAG	chr13	+	30906271
MEIOC	chr17	+	44656468
MEIS1	chr2	+	66435558
MFAP3	chr5	+	154038967
MFSD12	chr19	-	3557586
MICAL1	chr6	-	109465968
MID1	chrX	-	10677739
MIEF1	chr22	+	39502290
MIGA2	chr9	+	129036934
MIS18A	chr21	-	32279049
MLF2	chr12	-	6753141
MLLT11	chr1	+	151060397
MOK	chr14	-	102305164
MPO	chr17	-	58280935
MRI1	chr19	+	13764522
MSH3	chr5	+	80654652
MTOR	chr1	-	11262551
MTPN	chr7	-	135977359
MXRA7	chr17	-	76710955
MYADM	chr19	+	53869406
MYH1	chr17	-	10518542
MYL12B	chr18	+	3262417
MYL3	chr3	-	46882172
MYL4	chr17	+	47209062
MYO16	chr13	+	108629611
MYOC	chr1	-	171652688
NACA	chr12	-	56725299
NACA2	chr17	-	61591219
NANOS3	chr19	+	13877134
NAPRT	chr8	-	143578343
NBPF10	chr1	-	146144804
NBPF26	chr1	+	120805297
NCAPD3	chr11	-	134223967
NCOA5	chr20	-	46089962
NCSTN	chr1	+	160343383
NDST2	chr10	-	73811598
NDUFS4	chr5	+	53560639
NDUFV1	chr11	+	67605653
NEIL3	chr4	+	177309874
NEMP2	chr2	-	190534722
NFASC	chr1	+	204828652
NGRN	chr15	+	90265672
NHLRC2	chr10	+	113854661
NIPAL3	chr1	+	24415803
NIPSNAP2	chr7	+	55964585
NKX2-8	chr14	-	36582614
NKX3-2	chr4	-	13544508
NMNAT2	chr1	-	183304874
NODAL	chr10	-	70441681
NRCAM	chr7	-	108456436
NRG4	chr15	-	76012424
NYAP2	chr2	+	225399710
OAS2	chr12	+	112978586
OR10A6	chrCHR_HSCHR11_1_CTG1_2	-	7941394
OR10J1	chr1	+	159437845
OR1L6	chr9	+	122749740
OR2T29	chr1	-	248562772
OR2T4	chrCHR_HSCHR1_ALT2_1_CTG32_1	+	248361581
OR2W3	chr1	+	247895587
OR4B1	chr11	+	48216810
OR4C16	chr11	+	55572128
OR4D11	chr11	+	59503576
OR4K1	chr14	+	19931044
OR51V1	chr11	-	5200682
OR52W1	chr11	+	6199224
OR6C2	chr12	+	55444076
OR7G3	chr19	-	9126950
PAQR8	chr6	+	52362151
PARD6A	chr16	+	67660959
PAX1	chr20	+	21705664
PCDHB16	chr5	+	141182387
PCDHB6	chr5	+	141150057
PCDHB9	chr5	+	141187161
PCDHGA1	chr5	+	141330514
PDLIM5	chr4	+	94451857
PEAK1	chr15	-	77420144
PEBP1	chr12	+	118136124
PGA5	chr11	+	61241175
PGP	chr16	-	2214840
PICALM	chr11	-	86069084
PIGN	chr18	-	62187056
PLD3	chr19	+	40359250
PLSCR4	chr3	-	146251105
PLVAP	chr19	-	17377342
PNISR	chr6	-	99425329
POFUT1	chr20	+	32207880
POLD2	chr7	-	44123362
POLDIP3	chr22	-	42614962
POLR3B	chr12	+	106357748
PPIAL4E	chr1	-	144373634
PPP2R3B	chrX	-	386907
PPWD1	chr5	+	65563239
PRICKLE1	chr12	-	42589746
PRKAG3	chr2	-	218831803
PRKDC	chr8	-	47960136
PRSS1	chr7	+	142749472
PRSS53	chr16	-	31088943
PRSS8	chr16	-	31135727
PRTFDC1	chr10	-	24952606
PSIP1	chr9	-	15510995
PSMC3	chr11	-	47426473
PTGER4	chr5	+	40679915
PTPN9	chr15	-	75579315
PYDC1	chr16	-	31217135
PYDC2	chr3	+	191461163
RAB19	chr7	+	140404058
RAB27B	chr18	+	54828477
RAB28	chr4	-	13484365
RALYL	chr8	+	84183274
RAP1A	chr1	+	111619777
RARS1	chr5	+	168486471
RASL10B	chr17	+	35731639
RAVER1	chr19	-	10333529
RBFA	chr18	+	80034434
RBFOX3	chr17	-	79611051
RBM14-RBM4	chr11	+	66616626
RBM39	chr20	-	35742260
RBMY1E	chrY	-	21918032
RHOXF1	chrX	-	120245264
RIC3	chr11	-	8169025
RPA2	chr1	-	27914575
RPL13	chr16	+	89560711
RPL38	chr17	+	74203678
RPL4	chr15	-	66504855
RPS14	chr5	-	150449696
RSPH9	chr6	+	43645046
RUNX3	chr1	-	24965010
RXFP3	chr5	+	33936386
SAA2	chr11	-	18248643
SART3	chr12	-	108561173
SCFD1	chr14	+	30622315
SCFD2	chr4	-	53366061
SCRN3	chr2	+	174395730
SCRT2	chr20	-	675802
SCUBE2	chr11	-	9091599
SCUBE3	chr6	+	35213956
SCYL1	chr11	+	65525121
SEC24C	chr10	+	73744391
SEMA4B	chr15	+	90184963
SERPINA1	chrCHR_HSCHR14_7_CTG1	-	94392702
SERTAD1	chr19	-	40425992
SERTM1	chr13	+	36674020
SETBP1	chr18	+	44700796
SF3B2	chr11	+	66052364
SF3B3	chr16	+	70523816
SGMS2	chr4	+	107824932
SH3RF2	chr5	+	145937877
SHLD3	chr5	+	65625027
SIGLEC1	chr20	-	3712600
SLC15A1	chr13	-	98752672
SLC27A6	chr5	+	128965488
SLC39A3	chr19	-	2740028
SLC39A9	chr14	+	69398692
SLC49A3	chr4	-	689151
SMARCA5	chr4	+	143513702
SMC1A	chrX	-	53422728
SMIM21	chr18	-	75427682
SNU13	chr22	-	41688867
SNX11	chr17	+	48107766
SP140L	chr2	+	230327193
SPICE1	chr3	-	113515156
SPRY2	chr13	-	80339659
SPSB3	chr16	-	1782571
SRGAP2B	chr1	-	145095528
SRGAP2C	chr1	+	121184975
STH	chrCHR_HSCHR17_1_CTG5	-	46098637
STK31	chr7	+	23710326
STMN2	chr8	+	79611117
STXBP3	chr1	+	108746674
SULT1A4	chr16	+	29459913
SUN2	chr22	-	38754993
SVBP	chr1	-	42817397
SYNPO2	chr4	+	118888855
TAAR5	chr6	-	132589741
TAB3	chrX	-	30975084
TBC1D8B	chrX	+	106802673
TBPL1	chr6	+	133953224
TBXT	chr6	-	166168619
TCF12	chr15	+	56918644
TDRD12	chr19	+	32719767
TECR	chr19	+	14562356
TEDC2	chr16	+	2460086
TGOLN2	chr2	-	85328251
THAP12	chr11	-	76381132
THEMIS	chrCHR_HSCHR6_1_CTG8	-	127918540
THUMPD3	chr3	+	9363052
TIGD6	chr5	-	150000654
TIMM29	chr19	+	10928811
TLX1	chr10	+	101131300
TM4SF20	chr2	-	227379306
TMC7	chr16	+	18984287
TMED2	chr12	+	123584552
TMEM102	chrCHR_HG2046_PATCH	+	7435435
TMEM175	chr4	+	932517
TMEM234	chr1	-	32222343
TMEM47	chrX	-	34657285
TMPO	chr12	+	98515590
TOMM7	chr7	-	22822791
TOPBP1	chr3	-	133662380
TRAPPC8	chr18	-	31943128
TRIB3	chr20	+	380760
TRIM39	chrCHR_HSCHR6_MHC_COX_CTG1	+	30317055
TRIM56	chr7	+	101085481
TROAP	chr12	+	49323244
TRPC4	chr13	-	37869772
TSNAXIP1	chr16	+	67806889
TSPAN11	chr12	+	30926958
TSR1	chr17	-	2336457
TSR3	chr16	-	1351878
TTC5	chr14	-	20305951
TTL	chr2	+	112482156
TXK	chr4	-	48134250
TYR	chr11	+	89177875
UBE2J2	chr1	-	1273854
UBE4A	chr11	+	118359600
UBN2	chr7	+	139231237
UBXN1	chr11	-	62679055
UBXN11	chr1	-	26306636
UBXN6	chr19	-	4457794
UGT3A2	chr5	-	36066882
USP34	chr2	-	61471087
USP54	chr10	-	73591339
USP9X	chrX	+	41085445
VAV1	chr19	+	6772708
VIPR2	chr7	-	159144867
VPS8	chr3	+	184812143
WASHC2A	chr10	+	50067954
WASHC3	chr12	-	102061991
ZC3H12D	chr6	-	149485014
ZFX	chrX	+	24149729
ZG16B	chrCHR_HSCHR16_5_CTG1	+	2830253
ZMPSTE24	chr1	+	40258236
ZNF14	chr19	-	19733112
ZNF184	chr6	-	27473105
ZNF222	chr19	+	44025379
ZNF277	chr7	+	112206695
ZNF347	chr19	-	53159053
ZNF423	chr16	-	49856112
ZNF496	chr1	-	247331743
ZNF544	chr19	+	58228939
ZNF641	chr12	-	48350771
ZNF677	chr19	-	53254873
ZNF706	chr8	-	101205287
ZNF737	chr19	-	20565781
ZNF791	chr19	+	12610920
ZP2	chrCHR_HG926_PATCH	-	21214510
ZSCAN12	chr6	-	28399747
AANAT	chr17	+	76453351
ABCB8	chr7	+	151028450
ABHD15	chr17	-	29567037
ABHD17C	chr15	+	80695310
ACAP2	chr3	-	195443020
ACKR1	chr1	+	159203307
ACKR2	chr3	+	42809445
ACOD1	chr13	+	76948511
ACSL3	chr2	+	222861036
ACTL6B	chr7	-	100656448
ADAM8	chr10	-	133276868
ADCK2	chr7	+	140672945
ADGRB3	chr6	+	68635282
ADM2	chr22	+	50481556
ADPRM	chr17	+	10697594
AGAP9	chr10	-	47523638
AGXT	chr2	+	240868824
AIMP2	chr7	+	6009272
ALG1	chr16	+	5071843
ALPP	chr2	+	232378751
ALX1	chr12	+	85280220
AMMECR1L	chr2	-	127885574
ANKAR	chr2	+	189674670
ANXA6	chr5	-	151157779
APOL2	chr22	-	36239954
APOL5	chrCHR_HSCHR22_1_CTG4	+	35717872
APRT	chr16	-	88811928
AQR	chr15	-	34969742
ARAP2	chr4	-	36244514
ARFGAP1	chr20	+	63272833
ARL2	chr11	+	65014160
ARPC1B	chr7	+	99374249
ARRB1	chr11	-	75351661
ATG13	chr11	+	46617596
ATP1B1	chr1	+	169106683
ATP2B2	chr3	-	10505586
ATP6V1B1	chr2	+	70935900
ATXN1L	chr16	+	71808439
BAZ2B	chr2	-	159616548
BEND3	chr6	-	107114432
BFSP1	chr20	-	17531379
BIRC3	chr11	+	102317484
BNIP3L	chr8	+	26383054
BOLA2-SMG1P6	chr16	-	29454347
BPY2C	chrY	-	25052104
C10orf71	chr10	+	49299170
C17orf113	chr17	-	42050601
C1orf109	chr1	-	37690529
C1orf116	chr1	-	207032756
C1orf74	chr1	-	209784559
C1QTNF2	chr5	-	160370626
C5AR2	chr19	+	47332175
C5orf52	chr5	+	157671533
C6orf47	chr6	-	31660778
C8G	chr9	+	136945243
C8orf33	chr8	+	145052467
CA7	chr16	+	66844932
CA9	chr9	+	35673928
CACNA1H	chr16	+	1153106
CACNA2D4	chrCHR_HG1815_PATCH	-	1918652
CACNG8	chr19	+	53962937
CAMKK2	chr12	-	121298308
CAMTA2	chr17	-	4987370
CAPN15	chr16	+	527712
CASK	chrX	-	41923554
CASP8AP2	chrCHR_HG2121_PATCH	+	89829900
CASTOR1	chr22	-	30289505
CBR1	chr21	+	36069941
CCDC157	chr22	+	30357007
CCDC190	chr1	-	162861175
CCDC27	chr1	+	3752450
CCDC87	chr11	-	66593063
CCR10	chr17	-	42683064
CD320	chr19	-	8308358
CD38	chr4	+	15778328
CD7	chr17	-	82317577
CDC20B	chr5	-	55173177
CDC42BPB	chr14	-	103057549
CDK11A	chr1	-	1724357
CDK5RAP2	chr9	-	120580167
CEBPZ	chr2	-	37231596
CEMP1	chr16	-	2531408
CENPB	chr20	-	3786740
CGB7	chr19	-	49058860
CHAC2	chr2	+	53767804
CHPT1	chr12	+	101697672
CHRNA6	chr8	-	42768786
CHST7	chrX	+	46573765
CIAO3	chr16	-	740934
CIB2	chr15	-	78131535
CLEC3A	chr16	+	78022546
CLEC7A	chr12	-	10130199
CLIC3	chr9	-	136996568
CLPTM1L	chr5	-	1345099
CMAS	chr12	+	22046218
CNKSR1	chr1	+	26180168
CNOT3	chr19	+	54137782
CNTNAP1	chr17	+	42682531
COLGALT2	chr1	-	184037728
COQ3	chr6	-	99394195
COX5A	chr15	-	74938073
CREB3L4	chr1	+	153967921
CSF1	chr1	+	109910849
CSNK1D	chr17	-	82273700
CT45A9	chrX	-	135871812
CT47A12	chrX	-	120932301
CTAG1B	chrX	-	154619282
CTDSP2	chr12	-	57846729
CTHRC1	chr8	+	103371538
CWC25	chrCHR_HSCHR17_7_CTG4	-	38626268
CYFIP1	chr15	-	22980368
CYP2A13	chr19	+	41088451
CYP4F2	chr19	-	15898074
CYSLTR1	chrX	-	78327611
DAND5	chr19	+	12969576
DBN1	chr5	-	177473198
DBNL	chr7	+	44044702
DCAF1	chr3	-	51500002
DCP1B	chrCHR_HG1815_PATCH	-	2004535
DDX18	chr2	+	117814691
DDX41	chr5	-	177516961
DDX56	chr7	-	44573908
DGKA	chr12	+	55932028
DHX30	chr3	+	47803165
DHX8	chr17	+	43483975
DIPK1B	chr9	+	136720885
DLGAP1	chr18	-	4455307
DLL1	chr6	-	170291078
DNAH6	chr2	+	84516498
DNAJC9	chr10	-	73247255
DNM2	chr19	+	10718079
DPP4	chr2	-	162074394
DPP7	chr9	-	137114733
DPY19L3	chr19	+	32406125
DPYSL4	chr10	+	132186948
DYNLRB2	chr16	+	80540993
EDIL3	chr5	-	84384880
EDN1	chr6	+	12290361
EEF1AKMT1	chr13	-	20773961
EFR3A	chr8	+	131904093
EMILIN2	chr18	+	2847006
ENTPD7	chr10	+	99659509
EPCAM	chr2	+	47369311
ERI1	chr8	+	9002897
EXD2	chr14	+	69191766
EZHIP	chrX	+	51406948
F11R	chr1	-	161021343
FAM156B	chrX	+	52897330
FAM183A	chr1	+	43147904
FAM216A	chr12	+	110468845
FAM90A26	chr4	+	9170409
FASTKD5	chr20	-	3159865
FAT1	chr4	-	186723856
FBN3	chr19	-	8147766
FCAMR	chr1	-	206970460
FCMR	chr1	-	206921941
FCRL3	chr1	-	157700769
FMN1	chr15	-	33194714
FOXO3B	chr17	-	18682314
FOXP2	chr7	+	114414815
FUT3	chr19	-	5851449
GABARAPL1	chr12	+	10213429
GALNT12	chr9	+	98807670
GANC	chr15	+	42273201
GAS1	chr9	-	86947506
GGT1	chr22	+	24603193
GINS4	chr8	+	41529249
GLIS1	chr1	-	53739164
GNRH1	chr8	-	25424654
GPATCH1	chr19	+	33081181
GPX5	chr6	+	28525881
GSTCD	chr4	+	105708784
GSTT4	chr22	-	24005453
GUCA1B	chr6	-	42194956
GYPA	chr4	-	144140751
HADHB	chr2	+	26244748
HAPLN3	chr15	-	88895544
HEBP1	chr12	-	13000265
HES1	chr3	+	194136148
HMG20A	chr15	+	77420674
HMGCS2	chr1	-	119768905
HNRNPAB	chr5	+	178204571
HPS6	chr10	+	102065349
HRH3	chr20	-	62220278
HTR2A	chr13	-	46897053
IDI2	chr10	-	1025859
IFI16	chr1	+	159009907
IGF2	chr11	-	2139389
IGFBP1	chr7	+	45888360
IGLON5	chr19	+	51311644
IGSF1	chrX	-	131578899
IL16	chr15	+	81199476
IL17RB	chr3	+	53846568
IL22RA1	chr1	-	24143140
INTS2	chr17	-	61927982
IRF2BP2	chr1	-	234610178
ITGB3BP	chr1	-	63523194
KAT8	chr16	+	31114489
KCNJ10	chr1	-	160070160
KCNK7	chr11	-	65595996
KCNMB1	chr5	-	170389367
KCTD6	chr3	+	58497773
KIAA1143	chrCHR_HG2066_PATCH	-	44761615
KIAA1958	chr9	+	112486827
KIF1C	chr17	+	4997950
KLRG2	chr7	-	139483673
KREMEN2	chr16	+	2964216
KRT82	chr12	-	52406335
KRTAP10-2	chr21	-	44551505
KRTAP15-1	chr21	+	30440275
KRTAP19-8	chr21	-	31038476
KRTAP20-3	chr21	+	30642864
KRTAP4-7	chr17	+	41084150
KRTAP8-1	chr21	-	30813274
LARP1B	chr4	+	128061312
LDB1	chr10	-	102120368
LHFPL4	chr3	-	9553822
LILRB4	chrCHR_HSCHR19LRC_COX1_CTG3_1	+	54594151
LIN52	chr14	+	74084956
LIX1	chr5	-	97142611
LRFN1	chr19	-	39320863
LRRC27	chr10	+	132332193
LRRC34	chr3	-	169812904
LTBP3	chr11	-	65558359
MAGEF1	chr3	-	184712064
MAL2	chr8	+	119208363
MAML2	chr11	-	96343195
MAP4	chr3	-	48016416
MAPK1	chr22	-	21867645
MAPK9	chr5	-	180292083
MAPRE2	chr18	+	34978244
MARVELD3	chr16	+	71626184
MICALL1	chr22	+	37906297
MIS12	chr17	+	5486927
MON2	chr12	+	62466826
MPPED1	chr22	+	43411196
MRAS	chr3	+	138347697
MRPL15	chr8	+	54135241
MRPL43	chr10	-	100987497
MRPS12	chrCHR_HG26_PATCH	+	38930990
MSX1	chr4	+	4859665
MTF1	chr1	-	37859592
MTHFD2L	chr4	+	74158118
MTHFR	chr1	-	11805413
MUCL3	chr6	+	30934523
MYF6	chr12	+	80707634
MYL12A	chr18	+	3247813
MYO18B	chr22	+	25742188
MYO3A	chr10	+	25934229
NAA16	chr13	+	41311267
NAIF1	chr9	-	128067320
NBEAL1	chr2	+	203014875
NBPF3	chr1	+	21440137
NDEL1	chr17	+	8435884
NDN	chr15	-	23687305
NDUFA11	chr19	-	5903786
NEK10	chr3	-	27369383
NEU4	chrCHR_HSCHR2_3_CTG15	+	241810935
NFIA	chr1	+	61082561
NFKB1	chr4	+	102501330
NGDN	chr14	+	23469703
NIPSNAP1	chr22	-	29581113
NISCH	chr3	+	52455118
NLRP7	chrCHR_HSCHR19_4_CTG3_1	-	54974358
NOS1	chr12	-	117361802
NOS2	chr17	-	27800529
NPIPB5	chr16	+	22510891
NPY1R	chr4	-	163332596
NSD2	chr4	+	1899218
NSG1	chr4	+	4348140
NSMCE4A	chr10	-	121975217
NUCKS1	chr1	-	205750182
NUDC	chr1	+	26921743
NUDT21	chr16	-	56451332
NUDT7	chr16	+	77722514
OAS3	chr12	+	112938433
OLFM2	chr19	-	9913836
OR13C3	chr9	-	104536856
OR1A1	chr17	+	3207667
OR2V2	chr5	+	181147586
OR4D6	chr11	+	59456961
OR4K2	chr14	+	19875142
OR51B2	chr11	-	5324297
OR51I2	chr11	+	5449323
OR6P1	chr1	-	158570580
ORC2	chr2	-	200963660
OSGEP	chr14	-	20454812
OSR2	chr8	+	98944403
OTULINL	chr5	+	14581792
P2RY6	chr11	+	73264505
PANK3	chr5	-	168579368
PCDHB5	chr5	+	141135206
PCDHGA10	chr5	+	141412987
PCM1	chr8	+	17922988
PCNA	chr20	-	5126626
PCSK1N	chrX	-	48835610
PDGFD	chr11	-	104164379
PFAS	chr17	+	8249289
PGM5	chr9	+	68356611
PHKG1	chr7	-	56092996
PHOX2A	chr11	-	72244176
PINK1	chr1	+	20633458
PIP5KL1	chr9	-	127930777
PKD1	chr16	-	2135898
PLA2G12B	chr10	-	72954806
PLPP7	chr9	+	131289723
PLXNA2	chr1	-	208244384
PMS2	chr7	-	6009049
POLR2G	chr11	+	62761580
POLR2I	chr19	-	36114875
POLR3A	chr10	-	78029515
POLR3H	chr22	-	41544470
PON2	chr7	-	95435329
PON3	chr7	-	95396375
POP7	chr7	+	100706121
PPM1L	chr3	+	160756231
PPP1CB	chr2	+	28751830
PPP1R13B	chr14	-	103847575
PPP4R2	chr3	+	72996811
PRB3	chrCHR_HSCHR12_3_CTG2	-	11266062
PRDM6	chr5	+	123089241
PRELID2	chr5	-	145835342
PRH2	chr12	+	10929236
PRMT2	chr21	+	46635650
PRMT7	chr16	+	68311134
PRODH2	chr19	-	35813299
PROM1	chr4	-	16084378
PRPF40A	chr2	-	152717981
PRRC2B	chr9	+	131394053
PRSS50	chr3	-	46717869
PRSS58	chrCHR_HSCHR7_2_CTG6	-	142258047
PRY2	chrY	-	22096007
PTGES	chr9	-	129753042
PTPN14	chr1	-	214551602
PTPN20	chr10	+	46911428
PXYLP1	chr3	+	141272665
RAB12	chr18	+	8609437
RAB5A	chr3	+	19947097
RAB6B	chr3	-	133895882
RABAC1	chr19	-	41959321
RABGGTB	chr1	+	75786256
RAD51AP2	chr2	-	17518440
RANBP10	chr16	-	67806560
RAPGEF3	chr12	-	47758880
RASSF1	chr3	-	50340841
RBBP4	chr1	+	32651208
RBBP5	chr1	-	205121978
RCOR2	chr11	-	63917164
REEP6	chr19	+	1491181
RET	chr10	+	43077086
RGPD1	chr2	+	86942118
RGPD8	chr2	-	112433645
RHPN1	chr8	+	143368876
RIPK4	chr21	-	41767089
RMDN2	chr2	+	37950432
RNASEH2C	chr11	-	65720798
RNF32	chr7	+	156643790
RPL7L1	chr6	+	42879616
RPS24	chr10	+	78033863
RRAGB	chrX	+	55717749
RS1	chrX	-	18672108
RSPH3	chr6	-	159000202
RTP1	chr3	+	187197486
RXFP1	chr4	+	158521714
SAC3D1	chr11	+	65040970
SAYSD1	chr6	-	39115186
SCARA3	chr8	+	27633902
SCNN1A	chr12	-	6375224
SCRN2	chr17	-	47841289
SEC61A2	chr10	+	12129677
SELENOW	chr19	+	47778703
SERPINA5	chr14	+	94581426
SERPINB13	chr18	+	63587300
SETD9	chr5	+	56909596
SEZ6L	chr22	+	26169462
SFTPC	chr8	+	22161797
SGTA	chr19	-	2783241
SIGLEC10	chr19	-	51417642
SLAMF7	chr1	+	160739247
SLC10A2	chr13	-	103066417
SLC1A5	chr19	-	46788594
SLC35G6	chrCHR_HG2046_PATCH	+	7481332
SLC39A14	chr8	+	22367278
SLC44A5	chr1	-	75611084
SLC5A6	chr2	-	27212268
SLC6A12	chr12	-	213338
SLC7A13	chr8	-	86230381
SMAD3	chr15	+	67065602
SMARCB1	chr22	+	23786966
SMCO2	chr12	+	27446736
SMG1	chr16	-	18926408
SMIM15	chr5	-	61162468
SMIM32	chr5	-	136193162
SMIM4	chr3	+	52536605
SOX18	chr20	-	64049639
SOX6	chr11	-	16356546
SPACA9	chr9	+	132878027
SPATC1L	chr21	-	46184459
SPRING1	chr12	-	116738069
SRPRB	chr3	+	133784023
SRRT	chr7	+	100875103
SSC5D	chr19	+	55488436
SSH3	chr11	+	67303478
STAP2	chr19	-	4338821
STIP1	chr11	+	64185272
STK3	chr8	-	98942571
STOML1	chr15	-	73992295
STS	chrX	+	7147712
STX7	chr6	-	132513116
SULT1C4	chr2	+	108377954
SUMO4	chr6	+	149400262
SUPT20H	chr13	-	37059688
SWI5	chr9	+	128276242
SYCE3	chr22	-	50562919
SYNJ2BP-COX16	chr14	-	70417074
TACR2	chr10	-	69416918
TAGLN2	chr1	-	159923717
TBC1D28	chr17	-	18644391
TBC1D3I	chrCHR_HSCHR17_10_CTG4	-	36366216
TBC1D5	chr3	-	17740907
TBCEL-TECTA	chr11	+	121045739
TCEAL4	chrX	+	103585533
TEN1	chr17	+	75979240
TEX50	chr1	+	173635338
THOC1	chr18	-	268047
TIMM10	chr11	-	57530754
TIMM10B	chr11	+	6481501
TLCD3B	chr16	-	30031271
TLE5	chr19	-	3063107
TMA16	chr4	+	163494690
TMED5	chr1	-	93180413
TMEM126A	chr11	+	85647967
TMEM18	chr2	-	677406
TMEM219	chr16	+	29962677
TMIGD3	chr1	-	111503633
TNFAIP2	chr14	+	103121476
TOB1	chr17	-	50866354
TOE1	chr1	+	45340170
TP53I3	chr2	-	24084834
TP53TG3B	chr16	+	33360841
TRANK1	chr3	-	36945054
TRAPPC4	chrCHR_HG2217_PATCH	+	119018766
TRIAP1	chr12	-	120446384
TRIM45	chr1	-	117121749
TSPO2	chr6	+	41042467
TTK	chr6	+	80003887
TTLL2	chr6	+	167325086
TXNDC16	chr14	-	52552505
UBE2V1	chr20	-	50115954
UCHL5	chr1	-	193059496
UNKL	chr16	-	1414704
USP46	chr4	-	52659301
USP8	chr15	+	50424382
UTP14C	chr13	+	52024691
UTP20	chr12	+	101280105
UTS2R	chr17	+	82371765
VAMP2	chr17	-	8162948
VASH2	chr1	+	212950541
VASN	chr16	+	4371848
VIP	chr6	+	152750798
VSIG4	chrX	-	66040125
WDHD1	chr14	-	55027099
WDR45	chrX	-	49080073
WIPI2	chr7	+	5190233
WNK4	chr17	+	42780610
WRN	chr8	+	31033810
YBEY	chr21	+	46286384
ZBTB12	chr6	-	31902086
ZBTB32	chr19	+	35704558
ZBTB7B	chr1	+	155002630
ZDHHC22	chr14	-	77141791
ZDHHC6	chr10	-	112447572
ZFAND6	chr15	+	80059568
ZFC3H1	chr12	-	71663848
